timestamp,gyro_z
38014922.347,0.3741455
38014922.352,0.3922577
38014922.356,0.39013672
38014922.363,0.35177612
38014922.368,0.32089233
38014922.372,0.2953186
38014922.376,0.3102417
38014922.383,0.27934265
38014922.387,0.21542358
38014922.393,0.23034668
38014922.396,0.28359985
38014922.4,0.32196045
38014922.406,0.33580017
38014922.411,0.27827454
38014922.415,0.25164795
38014922.422,0.25057983
38014922.425,0.29319763
38014922.432,0.32833862
38014922.435,0.29852295
38014922.44,0.20690918
38014922.446,0.18240356
38014922.451,0.17282104
38014922.455,0.1973114
38014922.46,0.27934265
38014922.466,0.30171204
38014922.476,0.18347168
38014922.485,0.13233948
38014922.491,0.20158386
38014922.496,0.26548767
38014922.501,0.22288513
38014922.506,0.13552856
38014922.509,0.12701416
38014922.515,0.141922
38014922.52,0.16642761
38014922.525,0.20477295
38014922.53,0.28147888
38014922.535,0.31663513
38014922.539,0.30491638
38014922.545,0.21330261
38014922.548,0.13127136
38014922.555,0.10997009
38014922.558,0.11529541
38014922.565,0.141922
38014922.569,0.14831543
38014922.575,0.14831543
38014922.578,0.13980103
38014922.585,0.13233948
38014922.589,0.123809814
38014922.594,0.11315918
38014922.598,0.08439636
38014922.604,0.039657593
38014922.608,0.0066375732
38014922.614,0.019424438
38014922.618,0.057769775
38014922.624,0.09931946
38014922.626,0.08439636
38014922.633,0.07800293
38014922.636,0.1376648
38014922.643,0.13980103
38014922.646,0.13446045
38014922.652,0.10144043
38014922.658,0.08760071
38014922.663,0.18559265
38014922.667,0.19944763
38014922.673,0.2676239
38014922.677,0.30278015
38014922.683,0.3613739
38014922.687,0.4252777
38014922.698,0.5051727
38014922.702,0.5467224
38014922.707,0.5786896
38014922.712,0.6212921
38014922.717,0.65112305
38014922.722,0.68840027
38014922.727,0.7374115
38014922.732,0.80345154
38014922.737,0.8705597
38014922.74,0.88227844
38014922.747,0.9121094
38014922.751,0.9270172
38014922.757,0.95259094
38014922.761,1.01651
38014922.766,1.0154419
38014922.771,1.079361
38014922.776,1.1464691
38014922.781,1.1805573
38014922.786,1.225296
38014922.791,1.2434082
38014922.797,1.2306213
38014922.799,1.2370148
38014922.806,1.1763
38014922.81,1.1752319
38014922.817,1.1933441
38014922.818,1.2125092
38014922.824,1.2711029
38014922.829,1.3755035
38014922.834,1.3893433
38014922.838,1.4958801
38014922.845,1.5661774
38014922.848,1.590683
38014922.855,1.5842896
38014922.858,1.5374146
38014922.865,1.6034698
38014922.867,1.684433
38014922.875,1.7387543
38014922.877,1.8527374
38014922.883,1.8644562
38014922.889,1.8569946
38014922.894,1.766449
38014922.899,1.6780396
38014922.909,1.5395508
38014922.918,1.3755035
38014922.924,1.335022
38014922.929,1.2647095
38014922.934,1.2796326
38014922.939,1.2508698
38014922.943,1.2444763
38014922.949,1.2103882
38014922.953,1.1848145
38014922.958,1.1730957
38014922.962,1.1730957
38014922.967,1.1976013
38014922.973,1.2498016
38014922.978,1.3083954
38014922.983,1.3041229
38014922.988,1.2924042
38014922.993,1.1858826
38014922.998,1.0559235
38014923.001,0.87483215
38014923.007,0.7682953
38014923.012,0.67881775
38014923.018,0.6585846
38014923.022,0.6692352
38014923.027,0.73527527
38014923.032,0.78001404
38014923.037,0.8119812
38014923.042,0.8194275
38014923.046,0.842865
38014923.051,0.84606934
38014923.055,0.8929291
38014923.06,0.8620453
38014923.066,0.8886719
38014923.069,0.8492584
38014923.075,0.8769531
38014923.079,0.8726959
38014923.086,0.8481903
38014923.09,0.8726959
38014923.095,0.8481903
38014923.101,0.8844147
38014923.105,0.87908936
38014923.109,0.88334656
38014923.116,0.8354187
38014923.121,0.80345154
38014923.131,0.6479187
38014923.136,0.60531616
38014923.14,0.5935974
38014923.146,0.62342834
38014923.15,0.68307495
38014923.155,0.70758057
38014923.16,0.70758057
38014923.164,0.71183777
38014923.168,0.68733215
38014923.175,0.6660309
38014923.18,0.67349243
38014923.185,0.65431213
38014923.19,0.6436615
38014923.195,0.63301086
38014923.199,0.6255493
38014923.204,0.65005493
38014923.21,0.66070557
38014923.213,0.6447296
38014923.219,0.6692352
38014923.222,0.6947937
38014923.229,0.67349243
38014923.233,0.6894684
38014923.238,0.680954
38014923.242,0.63619995
38014923.246,0.66496277
38014923.252,0.66496277
38014923.259,0.6404724
38014923.263,0.6170349
38014923.268,0.5669708
38014923.272,0.5126343
38014923.277,0.48280334
38014923.282,0.44126892
38014923.288,0.41357422
38014923.291,0.37734985
38014923.298,0.39439392
38014923.3,0.3656311
38014923.308,0.3603058
38014923.312,0.31982422
38014923.318,0.34751892
38014923.322,0.35284424
38014923.326,0.35391235
38014923.331,0.3336792
38014923.343,0.36242676
38014923.352,0.31236267
38014923.357,0.34751892
38014923.362,0.3464508
38014923.367,0.3411255
38014923.372,0.30917358
38014923.377,0.37095642
38014923.381,0.34858704
38014923.385,0.32408142
38014923.391,0.29319763
38014923.396,0.28359985
38014923.401,0.3144989
38014923.406,0.32833862
38014923.41,0.34751892
38014923.415,0.29959106
38014923.421,0.30278015
38014923.426,0.33261108
38014923.431,0.35284424
38014923.435,0.35923767
38014923.439,0.3134308
38014923.444,0.27615356
38014923.451,0.24099731
38014923.454,0.23139954
38014923.46,0.26016235
38014923.465,0.27401733
38014923.47,0.2399292
38014923.474,0.22395325
38014923.479,0.22927856
38014923.483,0.22181702
38014923.49,0.24206543
38014923.493,0.27294922
38014923.498,0.24099731
38014923.503,0.20584106
38014923.509,0.21009827
38014923.512,0.22821045
38014923.519,0.23353577
38014923.522,0.24632263
38014923.529,0.26123047
38014923.533,0.235672
38014923.539,0.17282104
38014923.543,0.1334076
38014923.549,0.13873291
38014923.553,0.18347168
38014923.564,0.17707825
38014923.566,0.15257263
38014923.572,0.15045166
