timestamp,acce_x
38014749.625,-0.2394104
38014749.63,-0.23223877
38014749.635,-0.24180603
38014749.64,-0.22744751
38014749.646,-0.21786499
38014749.65,-0.25378418
38014749.655,-0.2394104
38014749.66,-0.24899292
38014749.665,-0.22744751
38014749.671,-0.20350647
38014749.68,-0.22984314
38014749.69,-0.26335144
38014749.694,-0.26574707
38014749.7,-0.2609558
38014749.704,-0.2561798
38014749.709,-0.28489685
38014749.714,-0.25378418
38014749.719,-0.22744751
38014749.723,-0.28251648
38014749.729,-0.22744751
38014749.734,-0.24180603
38014749.738,-0.24180603
38014749.743,-0.21307373
38014749.749,-0.29927063
38014749.753,-0.21786499
38014749.759,-0.23223877
38014749.763,-0.24899292
38014749.768,-0.25378418
38014749.774,-0.25857544
38014749.777,-0.20350647
38014749.782,-0.2394104
38014749.787,-0.2681427
38014749.792,-0.25378418
38014749.797,-0.29208374
38014749.801,-0.21546936
38014749.807,-0.23223877
38014749.811,-0.2561798
38014749.817,-0.23461914
38014749.821,-0.23223877
38014749.826,-0.21307373
38014749.831,-0.23223877
38014749.836,-0.23701477
38014749.841,-0.2059021
38014749.846,-0.2681427
38014749.851,-0.24899292
38014749.856,-0.2753296
38014749.861,-0.19392395
38014749.866,-0.24180603
38014749.871,-0.21307373
38014749.876,-0.22505188
38014749.881,-0.2609558
38014749.886,-0.24899292
38014749.892,-0.22265625
38014749.901,-0.22984314
38014749.906,-0.23461914
38014749.911,-0.24659729
38014749.916,-0.24180603
38014749.92,-0.2609558
38014749.926,-0.21786499
38014749.93,-0.25857544
38014749.935,-0.2561798
38014749.941,-0.24899292
38014749.945,-0.25857544
38014749.95,-0.21786499
38014749.955,-0.19871521
38014749.959,-0.22984314
38014749.965,-0.23223877
38014749.97,-0.25378418
38014749.975,-0.22984314
38014749.98,-0.27053833
38014749.985,-0.21546936
38014749.99,-0.26574707
38014749.994,-0.2561798
38014749.999,-0.25857544
38014750.004,-0.21307373
38014750.009,-0.22744751
38014750.014,-0.21786499
38014750.019,-0.24180603
38014750.023,-0.24180603
38014750.029,-0.22026062
38014750.034,-0.24420166
38014750.038,-0.2394104
38014750.043,-0.2394104
38014750.049,-0.23701477
38014750.053,-0.22984314
38014750.058,-0.23701477
38014750.063,-0.26335144
38014750.068,-0.25378418
38014750.073,-0.25378418
38014750.078,-0.23461914
38014750.083,-0.24180603
38014750.088,-0.24659729
38014750.093,-0.26574707
38014750.098,-0.24180603
38014750.103,-0.24659729
38014750.113,-0.25857544
38014750.118,-0.2106781
38014750.122,-0.24899292
38014750.127,-0.25857544
38014750.132,-0.22984314
38014750.137,-0.22984314
38014750.142,-0.22505188
38014750.147,-0.22744751
38014750.152,-0.24899292
38014750.157,-0.2561798
38014750.162,-0.2681427
38014750.166,-0.24659729
38014750.172,-0.24180603
38014750.177,-0.22505188
38014750.182,-0.21786499
38014750.186,-0.22984314
38014750.192,-0.23701477
38014750.196,-0.2609558
38014750.201,-0.24180603
38014750.206,-0.23701477
38014750.211,-0.21307373
38014750.215,-0.22026062
38014750.22,-0.22026062
38014750.225,-0.2681427
38014750.23,-0.22984314
38014750.236,-0.25857544
38014750.24,-0.26335144
38014750.245,-0.24420166
38014750.25,-0.26335144
38014750.254,-0.24659729
38014750.26,-0.22984314
38014750.264,-0.2394104
38014750.27,-0.18196106
38014750.274,-0.2681427
38014750.28,-0.21786499
38014750.284,-0.24659729
38014750.29,-0.23461914
38014750.295,-0.24420166
38014750.299,-0.25138855
38014750.306,-0.2561798
38014750.309,-0.23701477
38014750.315,-0.22744751
38014750.324,-0.22026062
38014750.329,-0.25378418
38014750.334,-0.2561798
38014750.339,-0.26574707
38014750.343,-0.22984314
38014750.349,-0.22026062
38014750.353,-0.20828247
38014750.358,-0.22984314
38014750.363,-0.25857544
38014750.368,-0.26335144
38014750.373,-0.24420166
38014750.378,-0.28012085
38014750.383,-0.23223877
38014750.388,-0.26335144
38014750.393,-0.23223877
38014750.398,-0.25378418
38014750.402,-0.24180603
38014750.407,-0.23223877
38014750.412,-0.21546936
38014750.417,-0.22984314
38014750.422,-0.26335144
38014750.427,-0.2561798
38014750.432,-0.27053833
38014750.437,-0.25857544
38014750.442,-0.21546936
38014750.447,-0.24180603
38014750.452,-0.26335144
38014750.456,-0.25857544
38014750.462,-0.25857544
38014750.466,-0.22026062
38014750.471,-0.26335144
38014750.476,-0.26335144
38014750.482,-0.23461914
38014750.486,-0.27293396
38014750.491,-0.21786499
38014750.495,-0.2753296
38014750.501,-0.24420166
38014750.505,-0.24659729
38014750.511,-0.24180603
38014750.517,-0.22505188
38014750.521,-0.24659729
38014750.525,-0.31123352
38014750.536,-0.22505188
38014750.541,-0.27293396
38014750.546,-0.24180603
38014750.55,-0.26335144
38014750.555,-0.2561798
38014750.56,-0.21307373
38014750.565,-0.23223877
38014750.569,-0.23223877
38014750.575,-0.27772522
38014750.58,-0.22744751
38014750.584,-0.22265625
38014750.59,-0.24420166
38014750.594,-0.22505188
38014750.6,-0.27293396
38014750.605,-0.27772522
38014750.609,-0.22744751
38014750.614,-0.2394104
38014750.619,-0.23701477
38014750.624,-0.24420166
38014750.629,-0.2753296
38014750.634,-0.26335144
38014750.638,-0.27293396
38014750.643,-0.18434143
38014750.648,-0.22984314
38014750.653,-0.22984314
38014750.658,-0.21786499
38014750.663,-0.19392395
38014750.668,-0.32081604
38014750.673,-0.25138855
38014750.677,-0.24180603
38014750.683,-0.22505188
38014750.687,-0.26335144
38014750.693,-0.19631958
38014750.697,-0.23701477
38014750.703,-0.24180603
38014750.707,-0.23223877
38014750.713,-0.22265625
38014750.718,-0.24659729
38014750.722,-0.25378418
38014750.728,-0.24180603
38014750.732,-0.22265625
38014750.738,-0.24180603
38014750.747,-0.24420166
38014750.752,-0.29208374
38014750.757,-0.21786499
38014750.762,-0.24659729
38014750.767,-0.23701477
38014750.772,-0.24420166
38014750.776,-0.1771698
38014750.782,-0.2561798
38014750.786,-0.28012085
38014750.793,-0.24899292
38014750.796,-0.28729248
38014750.8,-0.24659729
38014750.806,-0.25138855
38014750.81,-0.23461914
38014750.815,-0.24659729
38014750.82,-0.24420166
38014750.825,-0.22265625
38014750.829,-0.2681427
38014750.835,-0.26574707
38014750.839,-0.24420166
38014750.844,-0.22026062
38014750.849,-0.2059021
38014750.854,-0.25857544
38014750.861,-0.26335144
38014750.865,-0.24659729
38014750.869,-0.24420166
38014750.875,-0.2394104
38014750.879,-0.24420166
38014750.885,-0.29208374
38014750.889,-0.27293396
38014750.895,-0.25378418
38014750.898,-0.23223877
38014750.904,-0.17956543
38014750.908,-0.23461914
38014750.913,-0.26335144
38014750.918,-0.22744751
38014750.923,-0.24180603
38014750.928,-0.19871521
38014750.933,-0.24420166
38014750.939,-0.19392395
38014750.943,-0.2394104
38014750.949,-0.23461914
38014750.959,-0.2561798
38014750.968,-0.22744751
38014750.973,-0.22744751
38014750.978,-0.25857544
38014750.983,-0.22984314
38014750.988,-0.24180603
38014750.995,-0.21307373
38014750.998,-0.23461914
38014751.002,-0.21546936
38014751.008,-0.2561798
38014751.012,-0.26574707
38014751.018,-0.2753296
38014751.022,-0.2561798
38014751.028,-0.2394104
38014751.032,-0.26335144
38014751.038,-0.28489685
38014751.042,-0.24420166
38014751.047,-0.22744751
38014751.052,-0.2394104
38014751.057,-0.22265625
38014751.062,-0.22026062
38014751.066,-0.22026062
38014751.071,-0.25138855
38014751.076,-0.24420166
38014751.081,-0.24420166
38014751.086,-0.22026062
38014751.09,-0.24659729
38014751.096,-0.21786499
38014751.101,-0.23461914
38014751.106,-0.24420166
38014751.11,-0.22984314
38014751.116,-0.22744751
38014751.12,-0.25857544
38014751.125,-0.22026062
38014751.131,-0.24659729
38014751.136,-0.22984314
38014751.141,-0.2106781
38014751.146,-0.24180603
38014751.152,-0.22026062
38014751.155,-0.22026062
38014751.16,-0.19631958
38014751.171,-0.24180603
38014751.18,-0.21307373
38014751.185,-0.24180603
38014751.19,-0.23701477
38014751.195,-0.24659729
38014751.199,-0.22265625
38014751.205,-0.2394104
38014751.21,-0.24180603
38014751.214,-0.2561798
38014751.219,-0.2106781
38014751.224,-0.2394104
38014751.229,-0.25138855
38014751.234,-0.21786499
38014751.238,-0.2561798
38014751.243,-0.25857544
38014751.248,-0.21307373
38014751.253,-0.25857544
38014751.258,-0.2106781
38014751.263,-0.28729248
38014751.268,-0.25857544
38014751.273,-0.2609558
38014751.277,-0.23701477
38014751.282,-0.2609558
38014751.287,-0.22505188
38014751.292,-0.22984314
38014751.297,-0.2106781
38014751.302,-0.24180603
38014751.309,-0.2609558
38014751.312,-0.22984314
38014751.317,-0.24659729
38014751.322,-0.25378418
38014751.327,-0.20111084
38014751.331,-0.25857544
38014751.337,-0.2561798
38014751.344,-0.23223877
38014751.347,-0.22744751
38014751.351,-0.20828247
38014751.357,-0.24899292
38014751.362,-0.23461914
38014751.367,-0.29927063
38014751.372,-0.22744751
38014751.382,-0.27293396
38014751.391,-0.22744751
38014751.396,-0.25857544
38014751.401,-0.21307373
38014751.406,-0.2753296
38014751.411,-0.2609558
38014751.416,-0.23461914
38014751.421,-0.23461914
38014751.426,-0.2681427
38014751.43,-0.25378418
38014751.436,-0.25378418
38014751.441,-0.26574707
38014751.446,-0.19152832
38014751.45,-0.25378418
38014751.455,-0.25378418
38014751.46,-0.21546936
38014751.465,-0.2681427
38014751.47,-0.23461914
38014751.475,-0.26574707
38014751.48,-0.26335144
38014751.485,-0.25138855
38014751.49,-0.27293396
38014751.495,-0.28251648
38014751.499,-0.21307373
38014751.504,-0.22744751
38014751.509,-0.25138855
38014751.514,-0.28729248
38014751.519,-0.24899292
38014751.524,-0.2609558
38014751.529,-0.23701477
38014751.533,-0.24420166
38014751.539,-0.22265625
38014751.543,-0.2059021
38014751.549,-0.27293396
38014751.554,-0.24420166
38014751.558,-0.2394104
38014751.563,-0.24180603
38014751.569,-0.24899292
38014751.573,-0.24659729
38014751.578,-0.25857544
38014751.584,-0.2681427
38014751.588,-0.27293396
38014751.594,-0.2609558
38014751.603,-0.21307373
38014751.608,-0.24180603
38014751.614,-0.24899292
38014751.618,-0.21307373
38014751.622,-0.22026062
38014751.628,-0.2561798
38014751.633,-0.20111084
38014751.637,-0.21786499
38014751.642,-0.22026062
38014751.647,-0.26574707
38014751.652,-0.2394104
38014751.657,-0.21307373
38014751.662,-0.2394104
38014751.667,-0.20828247
38014751.672,-0.23223877
38014751.677,-0.19152832
38014751.682,-0.24659729
38014751.686,-0.2609558
38014751.691,-0.24180603
38014751.696,-0.22984314
38014751.701,-0.20828247
38014751.706,-0.21307373
38014751.711,-0.24420166
38014751.716,-0.25378418
38014751.721,-0.24420166
38014751.726,-0.22505188
38014751.731,-0.26574707
38014751.735,-0.2059021
38014751.741,-0.22744751
38014751.746,-0.23701477
38014751.751,-0.25138855
38014751.755,-0.28489685
38014751.761,-0.24659729
38014751.764,-0.2059021
38014751.771,-0.27293396
38014751.776,-0.23701477
38014751.779,-0.24899292
38014751.786,-0.2896881
38014751.79,-0.2561798
38014751.796,-0.23223877
38014751.801,-0.22505188
38014751.806,-0.24180603
38014751.815,-0.2561798
38014751.819,-0.23461914
38014751.826,-0.23223877
38014751.829,-0.22265625
38014751.835,-0.23701477
38014751.84,-0.22505188
38014751.845,-0.26335144
38014751.85,-0.2681427
38014751.855,-0.24420166
38014751.86,-0.2681427
38014751.865,-0.19392395
38014751.869,-0.22505188
38014751.875,-0.25138855
38014751.878,-0.28012085
38014751.884,-0.21546936
38014751.889,-0.24180603
38014751.894,-0.18434143
38014751.899,-0.24420166
38014751.904,-0.23223877
38014751.908,-0.26574707
38014751.914,-0.24420166
38014751.919,-0.24899292
38014751.923,-0.28729248
38014751.927,-0.21786499
38014751.934,-0.24659729
38014751.938,-0.18913269
38014751.943,-0.22265625
38014751.948,-0.27053833
38014751.953,-0.26574707
38014751.956,-0.2609558
38014751.963,-0.2561798
38014751.966,-0.22505188
38014751.973,-0.23701477
38014751.976,-0.22265625
38014751.982,-0.2561798
38014751.986,-0.27053833
38014751.992,-0.21786499
38014751.997,-0.26335144
38014752.002,-0.2394104
38014752.007,-0.23701477
38014752.011,-0.22026062
38014752.017,-0.22744751
38014752.026,-0.22265625
38014752.032,-0.23223877
38014752.037,-0.23223877
38014752.042,-0.23461914
38014752.046,-0.25378418
38014752.05,-0.25138855
38014752.057,-0.28251648
38014752.061,-0.21307373
38014752.066,-0.28729248
38014752.071,-0.22744751
38014752.076,-0.25857544
38014752.081,-0.26335144
38014752.086,-0.24180603
38014752.09,-0.22984314
38014752.096,-0.26335144
38014752.101,-0.21307373
38014752.106,-0.26574707
38014752.11,-0.21546936
38014752.115,-0.27293396
38014752.12,-0.24420166
38014752.126,-0.21546936
38014752.13,-0.19871521
38014752.135,-0.21307373
38014752.139,-0.2561798
38014752.144,-0.2753296
38014752.15,-0.25378418
38014752.155,-0.26574707
38014752.159,-0.296875
38014752.164,-0.23461914
38014752.169,-0.26335144
38014752.173,-0.24899292
38014752.178,-0.2394104
38014752.184,-0.2896881
38014752.188,-0.2394104
38014752.193,-0.22265625
38014752.199,-0.2561798
38014752.204,-0.22265625
38014752.208,-0.24659729
38014752.213,-0.2106781
38014752.219,-0.24899292
38014752.224,-0.2681427
38014752.228,-0.24180603
38014752.239,-0.24899292
38014752.248,-0.25857544
38014752.253,-0.23223877
38014752.258,-0.24659729
38014752.263,-0.20828247
38014752.268,-0.2609558
38014752.273,-0.23701477
38014752.278,-0.22265625
38014752.282,-0.26335144
38014752.288,-0.26335144
38014752.292,-0.2059021
38014752.298,-0.25138855
38014752.302,-0.22744751
38014752.307,-0.26574707
38014752.311,-0.25857544
38014752.316,-0.24659729
38014752.322,-0.19871521
38014752.326,-0.26335144
38014752.331,-0.2394104
38014752.336,-0.19871521
38014752.34,-0.25857544
38014752.345,-0.25378418
38014752.349,-0.23223877
38014752.355,-0.21307373
38014752.359,-0.21546936
38014752.364,-0.23701477
38014752.369,-0.24420166
38014752.374,-0.23701477
38014752.379,-0.24180603
38014752.384,-0.22984314
38014752.389,-0.22026062
38014752.394,-0.23461914
38014752.399,-0.22744751
38014752.404,-0.21307373
38014752.409,-0.2394104
38014752.414,-0.2681427
38014752.419,-0.24420166
38014752.425,-0.25138855
38014752.429,-0.22026062
38014752.435,-0.24180603
38014752.44,-0.25857544
38014752.45,-0.25138855
38014752.46,-0.25378418
38014752.465,-0.22505188
38014752.469,-0.24659729
38014752.474,-0.27772522
38014752.48,-0.23223877
38014752.483,-0.28012085
38014752.489,-0.23223877
38014752.493,-0.22984314
38014752.498,-0.25138855
38014752.504,-0.24659729
38014752.509,-0.21546936
38014752.513,-0.22026062
38014752.518,-0.20828247
38014752.524,-0.23461914
38014752.529,-0.22984314
38014752.533,-0.28012085
38014752.539,-0.21786499
38014752.542,-0.26574707
38014752.548,-0.2394104
38014752.553,-0.25857544
38014752.557,-0.23701477
38014752.563,-0.2561798
38014752.568,-0.28012085
38014752.573,-0.21786499
38014752.577,-0.23461914
38014752.583,-0.20828247
38014752.588,-0.20111084
38014752.592,-0.23223877
38014752.597,-0.19392395
38014752.602,-0.25138855
38014752.607,-0.24180603
38014752.612,-0.2609558
38014752.619,-0.23223877
38014752.621,-0.20828247
38014752.626,-0.20350647
38014752.632,-0.25857544
38014752.637,-0.25378418
38014752.641,-0.23701477
38014752.647,-0.22026062
38014752.652,-0.25138855
38014752.661,-0.23223877
38014752.671,-0.22026062
38014752.676,-0.2394104
38014752.681,-0.20828247
38014752.686,-0.26574707
38014752.691,-0.2561798
38014752.696,-0.2561798
38014752.701,-0.27772522
38014752.706,-0.24180603
38014752.71,-0.2561798
38014752.716,-0.22984314
38014752.721,-0.2394104
38014752.726,-0.2609558
38014752.73,-0.2681427
38014752.735,-0.23701477
38014752.741,-0.27053833
38014752.745,-0.2106781
38014752.75,-0.28012085
38014752.755,-0.24420166
38014752.759,-0.2896881
38014752.765,-0.22744751
38014752.77,-0.25857544
38014752.775,-0.27772522
38014752.778,-0.23461914
38014752.784,-0.25378418
38014752.789,-0.24659729
38014752.794,-0.25378418
38014752.799,-0.23461914
38014752.802,-0.24659729
38014752.809,-0.25378418
38014752.813,-0.24659729
38014752.819,-0.23223877
38014752.822,-0.23701477
38014752.829,-0.24899292
38014752.832,-0.22744751
38014752.839,-0.23701477
38014752.843,-0.23223877
38014752.849,-0.21546936
38014752.853,-0.22265625
38014752.858,-0.24180603
38014752.863,-0.25378418
38014752.868,-0.2681427
38014752.873,-0.25378418
38014752.883,-0.22505188
38014752.888,-0.2561798
38014752.893,-0.24420166
38014752.898,-0.22744751
38014752.903,-0.26335144
38014752.907,-0.3040619
38014752.912,-0.23223877
38014752.916,-0.23701477
38014752.922,-0.22265625
38014752.926,-0.24180603
38014752.932,-0.25857544
38014752.935,-0.2106781
38014752.941,-0.25857544
38014752.945,-0.24899292
38014752.951,-0.24899292
38014752.956,-0.21546936
38014752.96,-0.20350647
38014752.965,-0.2561798
38014752.97,-0.25857544
38014752.975,-0.2561798
38014752.98,-0.24180603
38014752.985,-0.2561798
38014752.99,-0.25378418
38014752.995,-0.22265625
38014752.999,-0.25378418
38014753.004,-0.19392395
38014753.01,-0.2681427
38014753.014,-0.22744751
38014753.02,-0.23461914
38014753.024,-0.22265625
38014753.029,-0.25378418
38014753.034,-0.22744751
38014753.039,-0.2681427
38014753.044,-0.22744751
38014753.049,-0.22505188
38014753.054,-0.26335144
38014753.059,-0.21786499
38014753.063,-0.27053833
38014753.069,-0.23461914
38014753.076,-0.24180603
38014753.079,-0.26574707
38014753.084,-0.2394104
38014753.093,-0.24180603
38014753.098,-0.22984314
38014753.103,-0.20828247
38014753.108,-0.2681427
38014753.113,-0.23461914
38014753.117,-0.2394104
38014753.122,-0.23701477
38014753.127,-0.26574707
38014753.132,-0.23701477
38014753.137,-0.21307373
38014753.142,-0.27772522
38014753.147,-0.20350647
38014753.152,-0.25857544
38014753.158,-0.22505188
38014753.162,-0.24180603
38014753.167,-0.22744751
38014753.173,-0.19631958
38014753.176,-0.25378418
38014753.181,-0.22265625
38014753.187,-0.24899292
38014753.191,-0.23223877
38014753.196,-0.29447937
38014753.203,-0.25857544
38014753.207,-0.22026062
38014753.212,-0.24420166
38014753.216,-0.23701477
38014753.221,-0.26335144
38014753.226,-0.27053833
38014753.231,-0.25378418
38014753.236,-0.22744751
38014753.242,-0.2681427
38014753.245,-0.25138855
38014753.252,-0.28251648
38014753.255,-0.2561798
38014753.262,-0.25138855
38014753.266,-0.23701477
38014753.271,-0.25378418
38014753.275,-0.2561798
38014753.281,0.4477234
38014753.286,0.46447754
38014753.291,5.0805054
38014753.297,0.97683716
38014753.306,3.7277832
38014753.311,0.7039032
38014753.316,-0.7565613
38014753.319,2.561798
38014753.326,1.9464874
38014753.331,1.8962097
38014753.336,4.067749
38014753.339,3.2201996
38014753.345,4.4125214
38014753.35,3.4955444
38014753.355,6.380554
38014753.36,4.2856293
38014753.364,8.353378
38014753.369,1.5825806
38014753.375,7.084442
38014753.379,0.11972046
38014753.385,7.237671
38014753.389,1.3575134
38014753.395,5.5473785
38014753.399,3.541031
38014753.405,2.6120758
38014753.409,5.6670837
38014753.414,2.169159
38014753.417,4.4651947
38014753.424,3.248932
38014753.429,5.683838
38014753.433,5.1762695
38014753.437,4.936844
38014753.444,2.5330658
38014753.447,7.1012115
38014753.453,3.739746
38014753.457,4.158737
38014753.463,3.3925934
38014753.468,4.5753326
38014753.473,6.3350677
38014753.478,1.2952728
38014753.483,3.8594666
38014753.488,4.924881
38014753.498,4.1204224
38014753.503,2.9736023
38014753.508,1.7358093
38014753.518,1.786087
38014753.522,1.5682068
38014753.528,0.20829773
38014753.532,3.1819
38014753.537,4.74292
38014753.542,1.6567993
38014753.547,6.9623413
38014753.552,3.0286713
38014753.556,4.5010986
38014753.561,6.9431915
38014753.567,5.398926
38014753.57,3.1004944
38014753.576,2.9065704
38014753.58,5.181061
38014753.585,0.43574524
38014753.59,1.6759491
38014753.594,1.2928772
38014753.599,2.4516754
38014753.605,-0.86909485
38014753.609,1.4101868
38014753.614,-1.4341278
38014753.619,0.79966736
38014753.625,0.8403778
38014753.629,0.04550171
38014753.634,0.6608124
38014753.639,-1.2689209
38014753.644,-0.28012085
38014753.649,-1.2521667
38014753.654,0.2561798
38014753.658,-1.9464874
38014753.665,-1.2497711
38014753.668,-0.37828064
38014753.675,-3.5673523
38014753.678,-2.1930847
38014753.685,-2.4444733
38014753.689,-3.7397308
38014753.693,-3.9743652
38014753.699,-3.6990356
38014753.708,-6.028595
38014753.713,-2.0183105
38014753.718,-7.2448425
38014753.728,-4.0749207
38014753.737,-0.4333496
38014753.742,-0.9217682
38014753.747,3.6272278
38014753.753,-3.1483765
38014753.759,2.2026672
38014753.763,-4.8650055
38014753.768,2.920929
38014753.773,-6.380539
38014753.778,-1.4820099
38014753.782,-2.8275452
38014753.788,-4.3981476
38014753.793,0.17956543
38014753.798,-4.4939117
38014753.803,2.7485504
38014753.808,-3.703827
38014753.812,3.055008
38014753.816,-3.320755
38014753.822,3.055008
38014753.828,-3.8881836
38014753.832,4.5561676
38014753.836,-6.011841
38014753.842,4.6782837
38014753.847,-6.203369
38014753.852,2.7006683
38014753.857,-4.285614
38014753.862,1.6352386
38014753.867,-3.8139648
38014753.871,1.2258301
38014753.876,-3.1363983
38014753.881,-0.35673523
38014753.885,-1.7884674
38014753.891,-1.656784
38014753.896,-3.586502
38014753.901,0.29449463
38014753.906,-5.755661
38014753.911,1.4053955
38014753.916,-5.2768097
38014753.921,2.5115204
38014753.925,-7.747635
38014753.931,3.1914825
38014753.941,-0.31362915
38014753.95,-4.2233734
38014753.955,3.6822815
38014753.96,-7.7069244
38014753.965,5.8322754
38014753.97,-6.46434
38014753.975,2.3654785
38014753.979,-1.1204834
38014753.985,-2.8682556
38014753.99,4.146759
38014753.994,-7.6949615
38014753.999,5.7006073
38014754.004,-4.7213593
38014754.009,-1.3287811
38014754.014,2.4301147
38014754.02,-7.400467
38014754.024,3.6224365
38014754.029,-6.703766
38014754.034,-0.01675415
38014754.039,0.9289551
38014754.044,-5.7652283
38014754.048,4.134796
38014754.052,-6.7707977
38014754.059,0.24182129
38014754.062,0.6272888
38014754.068,-5.774811
38014754.073,4.182678
38014754.078,-3.0741425
38014754.083,-4.0533752
38014754.087,4.9272766
38014754.091,-3.7110138
38014754.098,-0.41897583
38014754.101,2.1523895
38014754.108,-4.8793793
38014754.112,1.4532928
38014754.118,0.13407898
38014754.122,-5.7580566
38014754.127,2.9736023
38014754.132,-1.1061096
38014754.136,-5.822693
38014754.141,3.5841217
38014754.147,-1.6041107
38014754.152,-3.3662415
38014754.162,-0.31602478
38014754.167,-4.6471405
38014754.172,1.0606384
38014754.177,-0.56741333
38014754.181,-3.823532
