timestamp,acce_x
38015102.082,0.42378235
38015102.088,-4.479553
38015102.09,2.2433777
38015102.096,-3.744522
38015102.101,-1.0845642
38015102.107,-2.0254822
38015102.111,-0.17477417
38015102.117,-1.2928619
38015102.121,-1.1683655
38015102.127,2.0326843
38015102.131,-3.0430298
38015102.137,0.9888153
38015102.141,-2.846695
38015102.146,0.5267334
38015102.151,-3.2201996
38015102.156,2.011139
38015102.16,2.4396973
38015102.165,2.5474396
38015102.169,0.43096924
38015102.176,-1.6352386
38015102.18,3.450058
38015102.185,0.39744568
38015102.188,1.6160889
38015102.195,1.5969391
38015102.198,4.0653534
38015102.205,2.2577362
38015102.208,2.9376984
38015102.214,4.2114105
38015102.22,2.1356354
38015102.225,3.9241028
38015102.229,4.1754913
38015102.235,4.106064
38015102.24,5.051773
38015102.25,3.1771088
38015102.253,-0.9624634
38015102.258,2.355896
38015102.265,1.6256714
38015102.269,0.6272888
38015102.274,5.8370667
38015102.279,-0.63446045
38015102.284,2.5737762
38015102.289,-1.6136932
38015102.294,0.16041565
38015102.299,0.32562256
38015102.301,-1.9249268
38015102.309,-1.7286072
38015102.313,-1.6376343
38015102.316,-1.7429657
38015102.323,-1.5394592
38015102.328,-0.28729248
38015102.333,-2.86586
38015102.338,0.019165039
38015102.342,-3.2321625
38015102.347,-2.791626
38015102.356,-2.2385712
38015102.357,-4.4220886
38015102.361,-2.9855652
38015102.366,-0.03590393
38015102.37,-5.6838226
38015102.376,-0.588974
38015102.381,1.4006195
38015102.387,-2.925705
38015102.391,0.9792328
38015102.396,-3.2824402
38015102.401,0.16999817
38015102.407,-3.6679077
38015102.41,-1.4412994
38015102.417,0.4189911
38015102.419,-3.7565002
38015102.427,-0.6895294
38015102.431,-1.0965424
38015102.436,-3.4979248
38015102.441,1.094162
38015102.446,0.64164734
38015102.451,-3.2201996
38015102.455,3.8642426
38015102.461,-2.2864532
38015102.471,-1.3191986
38015102.476,-2.0350647
38015102.481,-3.4189148
38015102.486,-4.1180267
38015102.491,-0.34475708
38015102.495,-1.9967651
38015102.501,-2.2146301
38015102.505,-1.2449799
38015102.51,0.4405365
38015102.515,-1.0031586
38015102.52,-2.0111237
38015102.524,-2.4205322
38015102.528,-0.48362732
38015102.535,-2.0135193
38015102.54,-3.1411896
38015102.545,-2.0901337
38015102.55,0.91937256
38015102.555,-2.2361755
38015102.56,-1.079773
38015102.563,-1.9943695
38015102.567,-0.20111084
38015102.574,-2.9352875
38015102.58,-2.0661926
38015102.584,-1.3551178
38015102.589,-1.8626862
38015102.593,0.13407898
38015102.599,-3.210617
38015102.604,1.015152
38015102.609,-3.6463623
38015102.612,1.6496124
38015102.617,-1.4700317
38015102.623,-1.9943695
38015102.628,0.723053
38015102.631,-2.6264343
38015102.638,0.48602295
38015102.641,-1.1396332
38015102.648,-2.9903564
38015102.653,-0.7685394
38015102.658,-1.6041107
38015102.662,-0.9265442
38015102.668,-0.82121277
38015102.673,-1.3622894
38015102.678,-1.5274963
38015102.683,-0.29208374
38015102.693,-0.8930359
38015102.697,-1.7549438
38015102.701,-1.9273224
38015102.706,-1.4341278
38015102.711,-0.06942749
38015102.716,-1.340744
38015102.721,-1.158783
38015102.726,-1.0606232
38015102.735,-1.6112976
38015102.741,-0.14125061
38015102.746,-0.21786499
38015102.751,-1.0294952
38015102.755,-1.1994934
38015102.76,-2.245758
38015102.765,-1.8148041
38015102.77,-2.149994
38015102.775,-2.118866
38015102.779,-0.5746002
38015102.785,0.28970337
38015102.79,-0.10295105
38015102.795,-0.76135254
38015102.799,-1.3144073
38015102.804,-2.724594
38015102.809,-2.039856
38015102.814,-1.5969238
38015102.819,-0.4333496
38015102.823,-1.0079498
38015102.829,-0.6105194
38015102.833,-1.1132965
38015102.839,-0.84036255
38015102.843,-1.5490417
38015102.849,-1.3551178
38015102.853,-1.8076172
38015102.859,-1.9009857
38015102.863,-1.7764893
38015102.868,-1.8914185
38015102.873,-1.340744
38015102.878,-0.9840088
38015102.883,-0.8499298
38015102.888,-0.80444336
38015102.893,-0.9720459
38015102.905,-1.3503265
38015102.914,-1.2114563
38015102.918,-0.806839
38015102.924,-0.806839
38015102.928,-1.1803284
38015102.933,-1.1300507
38015102.939,-1.7597351
38015102.943,-1.795639
38015102.948,-1.4269409
38015102.953,-1.1659698
38015102.957,-0.4812317
38015102.961,0.07661438
38015102.966,0.16760254
38015102.973,0.0861969
38015102.977,-0.16758728
38015102.983,-0.3950348
38015102.988,-0.08857727
38015102.991,0.03831482
38015102.996,0.16999817
38015103.001,0.23703003
38015103.006,0.1436615
38015103.013,0.07421875
38015103.015,0.10774231
38015103.021,0.25378418
38015103.025,0.14845276
38015103.032,0.2561798
38015103.037,0.21548462
38015103.042,-0.05505371
38015103.046,-0.17237854
38015103.05,-0.07182312
38015103.055,-0.22984314
38015103.062,-0.19871521
38015103.065,-0.05505371
38015103.071,-0.14604187
38015103.075,-0.43095398
38015103.081,-0.375885
38015103.084,-0.3327942
38015103.091,-0.4046173
38015103.096,-0.31362915
38015103.101,-0.04548645
38015103.105,-0.15800476
38015103.111,-0.29927063
38015103.116,-0.09576416
38015103.126,-0.21786499
38015103.134,-0.01675415
38015103.14,0.38546753
38015103.146,2.003952
38015103.15,5.683838
38015103.156,2.1787262
38015103.16,0.1149292
38015103.164,3.3854065
38015103.168,2.8754425
38015103.176,-0.6296692
38015103.18,3.5242767
38015103.185,3.5865173
38015103.189,-2.3511047
38015103.195,5.87059
38015103.199,4.9584045
38015103.205,2.2002716
38015103.208,9.193741
38015103.213,-1.8124084
38015103.219,10.261551
38015103.225,-3.0645752
38015103.228,11.092346
38015103.234,-0.83317566
38015103.238,12.248749
38015103.244,-4.2042084
38015103.247,7.984665
38015103.254,1.5873566
38015103.257,7.4483643
38015103.264,1.683136
38015103.268,5.044586
38015103.273,2.1260529
38015103.276,4.8243256
38015103.283,3.2273865
38015103.286,3.636795
38015103.293,4.9344482
38015103.296,-0.11251831
38015103.303,6.1722565
38015103.306,1.5825806
38015103.313,3.0095215
38015103.317,4.161133
38015103.322,1.6065216
38015103.328,4.182678
38015103.332,0.03591919
38015103.338,0.21069336
38015103.346,1.4676514
38015103.356,2.2481537
38015103.362,7.2520447
38015103.366,-0.07661438
38015103.372,6.3661957
38015103.377,1.2186584
38015103.381,4.5849
38015103.387,2.545044
38015103.39,0.47406006
38015103.396,0.9313507
38015103.401,-1.5681915
38015103.405,-2.111679
38015103.411,-4.383774
38015103.416,-2.4564514
38015103.42,-4.0198517
38015103.426,-3.6439667
38015103.429,-3.1651306
38015103.434,-3.6631165
38015103.441,-1.7357941
38015103.446,-3.035843
38015103.45,-2.7221985
38015103.456,0.04550171
38015103.459,-3.4045563
38015103.466,0.5770111
38015103.468,-3.0693665
38015103.475,-2.846695
38015103.479,2.2553406
38015103.484,-5.506653
38015103.488,-0.81881714
38015103.495,-0.23461914
38015103.498,-2.7221985
38015103.505,-0.04309082
38015103.507,-1.2162476
38015103.515,-2.913742
38015103.517,-1.182724
38015103.523,-0.2059021
38015103.528,-6.1052094
38015103.532,0.12211609
38015103.538,1.118103
38015103.543,-2.7102356
38015103.549,-4.704605
38015103.553,3.473999
38015103.559,-3.6583405
38015103.567,0.6033478
38015103.574,-2.482788
38015103.577,-5.614395
38015103.583,0.79008484
38015103.587,0.28970337
38015103.592,-5.2983704
38015103.597,0.20350647
38015103.603,0.33998108
38015103.608,-4.187454
38015103.612,0.39265442
38015103.616,1.1468353
38015103.621,-3.672699
38015103.628,-0.4165802
38015103.633,-1.1132965
38015103.638,0.32322693
38015103.642,-3.6008759
38015103.648,-1.1970978
38015103.652,-0.7374115
38015103.655,-2.4061737
38015103.662,-1.5562286
38015103.667,-1.3670807
38015103.671,0.5075836
38015103.677,-3.6798859
38015103.681,1.1851349
38015103.686,-2.0231018
38015103.692,1.8267822
38015103.697,-2.4516602
38015103.701,-2.3032227
38015103.705,-0.81881714
38015103.709,-1.8291626
38015103.715,-1.1755524
38015103.72,-3.2800446
38015103.726,0.64404297
38015103.729,-3.320755
38015103.736,2.090149
38015103.739,-2.9903564
38015103.746,-1.5562286
38015103.75,-0.18913269
38015103.755,-1.122879
38015103.761,-1.3144073
38015103.764,-0.7230377
38015103.769,-2.9113464
38015103.775,-0.43095398
38015103.781,-0.78289795
