X(m),Y(m)
72.4,90.2
70.6,90.2
68.8,90.2
67,  90.2
65.2,90.2
63.4,90.2
61.6,90.2
59.8,90.2
58,  90.2
56.2,90.2
54.4,90.2
52.6,90.2
50.8,90.2
49,  90.2
47.2,90.2
45.4,90.2
43.6,90.2
41.8,90.2
40,  90.2
38.2,90.2
36.4,90.2
34.6,90.2
32.8,90.2
31,  90.2
29.2,90.2
27.4,90.2
25.6,90.2
23.8,90.2
22,  90.2
20.2,90.2
18.4,90.2
16.6,90.2
14.8,90.2
13,  90.2
11.2,90.2
9.4, 90.2
7.6, 90.2
5.8, 90.2
4,   90.2
2.2, 90.2
