timestamp,gyro_z
38015102.082,0.46470642
38015102.088,0.48493958
38015102.09,0.4678955
38015102.096,0.49772644
38015102.102,0.5222168
38015102.107,0.4945221
38015102.112,0.5147705
38015102.117,0.50624084
38015102.121,0.47535706
38015102.127,0.41889954
38015102.131,0.4199524
38015102.137,0.42634583
38015102.141,0.37202454
38015102.147,0.37202454
38015102.151,0.40290833
38015102.157,0.39118958
38015102.16,0.32089233
38015102.165,0.29319763
38015102.169,0.3741455
38015102.176,0.52116394
38015102.181,0.7363434
38015102.186,0.8194275
38015102.189,0.85565186
38015102.197,0.9078522
38015102.199,0.92063904
38015102.206,0.9323578
38015102.208,0.936615
38015102.215,0.91104126
38015102.22,0.9078522
38015102.225,0.9643097
38015102.23,0.9909363
38015102.235,1.035675
38015102.24,1.01651
38015102.25,1.0644379
38015102.253,1.0857544
38015102.259,1.1187744
38015102.265,1.1091919
38015102.269,1.065506
38015102.275,0.9707031
38015102.279,0.90145874
38015102.284,0.8439331
38015102.289,0.80877686
38015102.294,0.7672272
38015102.299,0.80558777
38015102.302,0.85884094
38015102.309,0.8812103
38015102.314,0.9440613
38015102.317,0.9451294
38015102.324,0.9174347
38015102.329,0.8162384
38015102.333,0.65005493
38015102.339,0.540329
38015102.342,0.43380737
38015102.347,0.35391235
38015102.356,0.34432983
38015102.357,0.3933258
38015102.361,0.46575928
38015102.366,0.5616455
38015102.371,0.6170349
38015102.376,0.6351471
38015102.381,0.63087463
38015102.388,0.58506775
38015102.391,0.54885864
38015102.396,0.5967865
38015102.401,0.62661743
38015102.407,0.72036743
38015102.41,0.7427368
38015102.417,0.70651245
38015102.42,0.700119
38015102.427,0.6457977
38015102.431,0.6404724
38015102.436,0.6713562
38015102.442,0.6617737
38015102.447,0.67349243
38015102.452,0.6617737
38015102.455,0.60105896
38015102.462,0.54460144
38015102.471,0.4721527
38015102.476,0.50730896
38015102.481,0.52648926
38015102.486,0.573349
38015102.491,0.5690918
38015102.496,0.57655334
38015102.501,0.57229614
38015102.506,0.53074646
38015102.511,0.4860077
38015102.516,0.42955017
38015102.521,0.4391327
38015102.524,0.4199524
38015102.529,0.39653015
38015102.535,0.42848206
38015102.54,0.47747803
38015102.545,0.47961426
38015102.55,0.44232178
38015102.555,0.4348755
38015102.56,0.458313
