timestamp,gyro_z
38015821.418,0.0002746582
38015821.424,0.0002746582
38015821.428,-0.00079345703
38015821.433,0.0013427734
38015821.438,0.0013427734
38015821.445,0.0002746582
38015821.45,0.0002746582
38015821.453,0.0002746582
38015821.458,0.0002746582
38015821.464,-0.00079345703
38015821.468,0.0002746582
38015821.473,-0.00079345703
38015821.477,0.0002746582
38015821.485,0.0002746582
38015821.487,0.0002746582
38015821.493,-0.00079345703
38015821.499,0.0002746582
38015821.503,-0.00079345703
38015821.507,0.0002746582
38015821.512,0.0013427734
38015821.52,0.0013427734
38015821.522,0.0013427734
38015821.526,-0.00079345703
38015821.531,-0.00079345703
38015821.536,0.0002746582
38015821.541,0.0002746582
38015821.546,-0.00079345703
38015821.551,-0.00079345703
38015821.555,0.0002746582
38015821.56,0.0013427734
38015821.566,0.0002746582
38015821.571,0.0013427734
38015821.576,0.0013427734
38015821.582,0.0013427734
38015821.586,0.0013427734
38015821.596,0.0002746582
38015821.606,0.0002746582
38015821.61,-0.00079345703
38015821.616,-0.00079345703
38015821.621,0.0002746582
38015821.626,0.0002746582
38015821.631,0.0002746582
38015821.636,0.0002746582
38015821.639,0.0002746582
38015821.644,0.0013427734
38015821.649,0.0002746582
38015821.654,0.0002746582
38015821.659,0.0002746582
38015821.664,0.0002746582
38015821.669,0.0002746582
38015821.674,0.0013427734
38015821.678,0.0002746582
38015821.684,0.0002746582
38015821.689,0.0002746582
38015821.693,0.0002746582
38015821.7,0.0002746582
38015821.709,-0.00079345703
38015821.709,-0.00079345703
38015821.716,-0.00079345703
38015821.718,0.0002746582
38015821.723,0.0002746582
38015821.727,0.0002746582
38015821.733,0.0002746582
38015821.738,0.0002746582
38015821.742,0.0002746582
38015821.748,0.0002746582
38015821.752,0.0002746582
38015821.757,0.0002746582
38015821.762,0.0002746582
38015821.766,0.0002746582
38015821.772,0.0002746582
38015821.778,-0.00079345703
38015821.783,0.0002746582
38015821.788,0.0002746582
38015821.793,-0.00079345703
38015821.798,0.0002746582
38015821.802,0.0013427734
38015821.808,-0.00079345703
38015821.818,0.0002746582
38015821.822,0.0002746582
38015821.828,0.0002746582
38015821.832,0.0013427734
38015821.837,0.0002746582
38015821.841,0.0002746582
38015821.846,0.0002746582
38015821.851,-0.00079345703
38015821.856,0.0002746582
38015821.861,-0.00079345703
38015821.866,0.0013427734
38015821.87,0.0002746582
38015821.875,0.0013427734
38015821.88,0.0013427734
38015821.885,0.0002746582
38015821.89,0.0013427734
38015821.895,-0.00079345703
38015821.9,-0.00079345703
38015821.905,-0.00079345703
38015821.91,0.0002746582
38015821.915,0.0002746582
38015821.92,-0.00079345703
38015821.925,-0.00079345703
38015821.93,0.0013427734
38015821.935,0.0013427734
38015821.939,-0.00079345703
38015821.944,0.0002746582
38015821.949,0.0002746582
38015821.954,-0.00079345703
38015821.959,-0.00079345703
38015821.964,0.0002746582
38015821.969,0.0013427734
38015821.974,-0.00079345703
38015821.979,0.0002746582
38015821.984,0.0002746582
38015821.989,0.0002746582
38015821.993,-0.00079345703
38015821.998,0.0002746582
38015822.003,0.0002746582
38015822.008,0.0002746582
38015822.013,-0.00079345703
38015822.02,-0.00079345703
38015822.029,0.0002746582
38015822.038,0.0002746582
38015822.043,0.0002746582
38015822.048,0.0002746582
38015822.053,0.0013427734
38015822.058,0.0002746582
38015822.063,0.0002746582
38015822.068,-0.00079345703
38015822.072,0.0002746582
38015822.077,-0.00079345703
38015822.082,-0.0018615723
38015822.087,-0.00079345703
38015822.092,0.0002746582
38015822.098,-0.00079345703
38015822.102,-0.00079345703
38015822.107,0.0002746582
38015822.112,-0.00079345703
38015822.117,-0.00079345703
38015822.121,-0.00079345703
38015822.126,0.0002746582
38015822.131,0.0002746582
38015822.137,-0.00079345703
38015822.141,0.0002746582
38015822.146,0.0002746582
38015822.151,0.0024108887
38015822.159,0.0002746582
38015822.161,0.0002746582
38015822.166,-0.00079345703
38015822.171,0.0002746582
38015822.176,0.0002746582
38015822.18,-0.00079345703
38015822.186,0.0002746582
38015822.191,0.0002746582
38015822.196,0.0013427734
38015822.201,-0.00079345703
38015822.206,-0.00079345703
38015822.21,-0.00079345703
38015822.215,0.0002746582
38015822.22,0.0002746582
38015822.225,0.0002746582
38015822.23,-0.0018615723
38015822.24,0.0002746582
38015822.25,-0.00079345703
38015822.255,0.0002746582
38015822.26,-0.00079345703
38015822.265,0.0002746582
38015822.269,0.0013427734
38015822.274,-0.00079345703
38015822.279,0.0002746582
38015822.284,0.0002746582
38015822.289,0.0013427734
38015822.294,-0.00079345703
38015822.299,0.0013427734
38015822.304,0.0002746582
38015822.309,0.0013427734
38015822.313,0.0002746582
38015822.32,0.0002746582
38015822.325,0.0002746582
38015822.329,0.0002746582
38015822.334,-0.00079345703
38015822.339,0.0002746582
38015822.343,-0.00079345703
38015822.349,0.0013427734
38015822.354,-0.00079345703
38015822.358,0.0002746582
38015822.363,-0.00079345703
38015822.368,0.0002746582
38015822.373,-0.00079345703
38015822.378,0.0013427734
38015822.383,-0.00079345703
38015822.388,0.0002746582
38015822.392,0.0002746582
38015822.398,0.0013427734
38015822.402,-0.00079345703
38015822.408,0.0002746582
38015822.412,0.0002746582
38015822.418,0.0002746582
38015822.421,-0.00079345703
38015822.428,0.0002746582
38015822.432,-0.00079345703
38015822.437,0.0002746582
38015822.442,0.0002746582
38015822.447,0.0013427734
38015822.452,0.0024108887
38015822.461,-0.00079345703
38015822.467,0.0002746582
38015822.477,0.0024108887
38015822.482,0.0002746582
38015822.486,0.0002746582
38015822.491,0.0013427734
38015822.496,0.0002746582
38015822.502,0.0013427734
38015822.506,-0.00079345703
38015822.511,-0.00079345703
38015822.516,0.0002746582
38015822.521,0.0013427734
38015822.526,0.0002746582
38015822.531,0.0002746582
38015822.536,-0.00079345703
38015822.541,-0.00079345703
38015822.546,0.0013427734
38015822.55,-0.00079345703
38015822.555,-0.00079345703
38015822.56,0.0002746582
38015822.566,0.0002746582
38015822.57,-0.00079345703
38015822.574,-0.00079345703
38015822.579,0.0002746582
38015822.584,0.0002746582
38015822.59,0.0002746582
38015822.593,0.0002746582
38015822.599,-0.00079345703
38015822.604,-0.00079345703
38015822.609,-0.00079345703
38015822.613,0.0002746582
38015822.619,-0.00079345703
38015822.624,0.0013427734
38015822.629,0.0002746582
38015822.634,0.0002746582
38015822.639,0.0002746582
38015822.643,0.0013427734
38015822.648,0.0002746582
38015822.653,0.0002746582
38015822.658,-0.00079345703
38015822.664,0.0002746582
38015822.674,0.0002746582
38015822.678,-0.00079345703
38015822.684,-0.00079345703
38015822.688,0.0002746582
38015822.693,0.0002746582
38015822.697,-0.00079345703
38015822.703,0.0013427734
38015822.708,0.0002746582
38015822.713,0.0002746582
38015822.717,0.0002746582
38015822.722,-0.00079345703
38015822.728,0.0013427734
38015822.733,0.0002746582
38015822.737,0.0013427734
38015822.742,-0.00079345703
38015822.747,-0.00079345703
38015822.752,0.0013427734
38015822.757,-0.00079345703
38015822.761,0.0013427734
38015822.766,0.0002746582
38015822.771,0.0002746582
38015822.776,-0.00079345703
38015822.781,0.0002746582
38015822.786,0.0013427734
38015822.791,0.0002746582
38015822.796,0.0002746582
38015822.801,0.0002746582
38015822.805,0.0002746582
38015822.811,-0.00079345703
38015822.815,-0.00079345703
38015822.82,0.0002746582
38015822.825,0.0002746582
38015822.831,-0.00079345703
38015822.835,-0.00079345703
38015822.84,-0.00079345703
38015822.845,0.0002746582
38015822.85,0.0013427734
38015822.855,0.0002746582
38015822.86,0.0013427734
38015822.865,-0.00079345703
38015822.87,0.0002746582
38015822.875,0.0002746582
38015822.886,0.0013427734
38015822.895,0.0013427734
38015822.9,0.0002746582
38015822.905,0.0002746582
38015822.91,0.0013427734
38015822.915,0.0013427734
38015822.919,0.0002746582
38015822.925,0.0002746582
38015822.93,0.0002746582
38015822.934,0.0002746582
38015822.939,0.0002746582
38015822.944,0.0013427734
38015822.949,0.0002746582
38015822.954,-0.00079345703
38015822.958,-0.00079345703
38015822.964,0.0002746582
38015822.968,0.0002746582
38015822.974,0.0002746582
38015822.978,0.0002746582
38015822.983,0.0013427734
38015822.988,-0.00079345703
38015822.993,0.0002746582
38015822.997,-0.00079345703
38015823.002,-0.00079345703
38015823.007,0.0002746582
38015823.013,-0.00079345703
38015823.017,-0.00079345703
38015823.023,0.0002746582
38015823.027,0.0002746582
38015823.032,-0.00079345703
38015823.037,0.0013427734
38015823.042,0.0002746582
38015823.046,0.0002746582
38015823.054,-0.00079345703
38015823.056,-0.00079345703
38015823.062,0.0002746582
38015823.066,0.0002746582
38015823.072,0.0013427734
38015823.077,0.0013427734
38015823.081,0.0002746582
38015823.086,0.0002746582
38015823.097,-0.00079345703
38015823.107,0.0002746582
38015823.111,-0.00079345703
