X(m),Y(m)
180.7,90.25
179.1,90.25
177.5,90.25
175.9,90.25
174.3,90.25
172.7,90.25
171.1,90.25
169.5,90.25
167.9,90.25
166.3,90.25
164.7,90.25
163.1,90.25
