userid,floorid,timestamp,acce_x,acce_y,acce_z
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1527857858663,-0.6296692,-0.0287323,9.797073
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1527857858670,-0.59375,0.0574646,9.708496
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1527857858675,-0.5530548,0.0574646,9.698914
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1527857858680,-0.533905,0.0909729,9.715683
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1527857858685,-0.56503296,0.1197052,9.780319
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1527857858689,-0.5817871,0.02394104,9.74202
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1527857858695,-0.5386963,-0.0023956299,9.756378
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1527857858700,-0.6224823,-0.04788208,9.828201
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1527857858705,-0.6248779,-0.10774231,9.818634
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1527857858710,-0.6440277,-0.10055542,9.854538
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1527857858720,-0.65600586,-0.13647461,9.847366
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1527857858730,-0.667984,-0.11732483,9.813843
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1527857858734,-0.67276,-0.1484375,9.768356
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1527857858740,-0.67755127,-0.07421875,9.8090515
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1527857858745,-0.6033325,-0.04788208,9.792297
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1527857858750,-0.6081238,0.0047912598,9.82341
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1527857858754,-0.5913696,0.0,9.775528
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1527857858759,-0.5722046,0.0023956299,9.746796
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1527857858765,-0.6224823,0.0095825195,9.756378
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1527857858769,-0.56503296,0.02154541,9.758774
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1527857858774,-0.58657837,0.0071868896,9.80426
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1527857858780,-0.59375,0.0095825195,9.832993
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1527857858784,-0.59614563,-0.05267334,9.773132
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1527857858789,-0.62727356,-0.05506897,9.811447
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1527857858794,-0.67276,-0.08140564,9.844971
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1527857858800,-0.6368561,-0.10055542,9.825806
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1527857858804,-0.6081238,-0.09815979,9.799469
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1527857858809,-0.6512146,-0.12210083,9.859329
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1527857858815,-0.6536102,-0.05986023,9.818634
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1527857858818,-0.6584015,-0.07901001,9.813843
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1527857858823,-0.62008667,-0.09576416,9.806656
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1527857858828,-0.6033325,-0.03831482,9.794693
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1527857858832,-0.6296692,-0.04548645,9.8090515
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1527857858838,-0.56741333,0.01675415,9.82341
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1527857858842,-0.6081238,0.01914978,9.789902
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1527857858847,-0.5746002,0.01914978,9.806656
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1527857858852,-0.59375,-0.0047912598,9.770752
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1527857858857,-0.6320648,-0.011978149,9.770752
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1527857858862,-0.6536102,-0.05506897,9.8090515
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1527857858867,-0.6033325,-0.03831482,9.813843
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1527857858872,-0.6368561,-0.07901001,9.847366
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1527857858877,-0.667984,-0.07901001,9.82103
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1527857858882,-0.63446045,-0.10774231,9.890457
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1527857858887,-0.6392517,-0.09815979,9.78511
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1527857858891,-0.63446045,-0.11732483,9.837784
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1527857858897,-0.63446045,-0.07182312,9.844971
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1527857858902,-0.6440277,-0.08140564,9.825806
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1527857858906,-0.60572815,-0.05506897,9.816238
